variable,coefficient,std_err,t_value,p_value,significance
constant,-8.081096288475978e-16,0.0030957872269384247,-2.610352616664734e-13,0.9999999999997917,
age,-0.0032331851366297053,0.0030988842916788366,-1.043338450974596,0.29679401044905884,
female,-0.03475903413888335,0.0031092834514308727,-11.179113992610567,5.362120116258903e-29,***
ethnic,0.00914130730033753,0.0032684009586077104,2.796874501050076,0.0051609110009118,**
edu_own,0.049679559933385554,0.0032396547942305453,15.33483135976684,5.119875428523253e-53,***
time_now,-0.00435504972009952,0.0032526396103569233,-1.3389278376345006,0.18059711274149837,
Bird_ratios_mean,0.03575894702839219,0.05763703503312016,0.6204161440269075,0.5349852151955379,
Curb_ratios_mean,0.09792867489059166,0.07288110869061179,1.3436770742101292,0.17905578556490964,
Road_ratios_mean,0.09281952308419555,0.06531088063134843,1.4211953994024589,0.15526298070563854,
Sidewalk_ratios_mean,0.011991535362171239,0.10397181482657378,0.1153344815820832,0.9081802325581202,
Building_ratios_mean,0.029873034923406188,0.06826429873527196,0.4376084641146527,0.6616710494287437,
Sky_ratios_mean,0.020985090771638435,0.07912999200802129,0.2651976859736218,0.7908577066400484,
Terrain_ratios_mean,0.013774783211459942,0.055823541984105066,0.24675580806717906,0.8050977034503375,
Vegetation_ratios_mean,-0.004560832518921595,0.0750728348681638,-0.060752101967787964,0.951556754443234,
Utility Pole_ratios_mean,0.13926196199485727,0.08978903405170002,1.5509907581216544,0.12090696247359033,
Car_ratios_mean,-0.16775479112180477,0.10775216752187763,-1.556857694651427,0.11950733929753003,
Person_ratios_mean,0.04088893630872821,0.06507813571818656,0.6283052803754717,0.5298053623722785,
Pole_ratios_mean,0.05048963564628269,0.1144593150472437,0.44111425641017354,0.6591312063241906,
Barrier_ratios_mean,0.36608929858937034,0.11812591659271827,3.0991446174474593,0.001941323739729181,**
Lane Marking - General_ratios_mean,-0.09583323637411058,0.07469207866597075,-1.2830441739703733,0.1994794791508665,
Traffic Sign (Back)_ratios_mean,-0.015518921792602024,0.051291514147173055,-0.3025631442283587,0.7622234145395984,
Wall_ratios_mean,0.16690373704646136,0.06088561085505009,2.741267348763369,0.006121321027715023,**
Fence_ratios_mean,-0.06726668117324548,0.06962361180663183,-0.9661475385687783,0.33397262160968333,
Billboard_ratios_mean,-0.10451139158062121,0.07470318641790034,-1.3990218703117896,0.16180942752546607,
Catch Basin_ratios_mean,-0.10710487048432994,0.04607708105647468,-2.3244716902326377,0.0201021558072404,*
Traffic Sign (Front)_ratios_mean,-0.08153501257355743,0.059045767439364634,-1.3808781917736523,0.16731940402186093,
Street Light_ratios_mean,0.8735625930945057,0.3558594139410817,2.4547969194349823,0.014098056650615098,*
Motorcycle_ratios_mean,0.17995982967585628,0.12432977567092503,1.4474395108069076,0.1477769013680395,
Truck_ratios_mean,0.04711200912425571,0.06887560311556608,0.6840159213590722,0.4939666466477418,
Rail Track_ratios_mean,0.0976173517962019,0.2825071481690585,0.34553940468007394,0.7296895953770959,
Manhole_ratios_mean,-0.014095790341905024,0.08883840413366838,-0.15866775725390297,0.8739309524939775,
Mountain_ratios_mean,0.00983580323720724,0.019509747568202902,0.5041481548043035,0.6141583451081356,
Trash Can_ratios_mean,0.1997877410793136,0.09678611290696179,2.0642190814230226,0.03899944013380632,*
Guard Rail_ratios_mean,0.11474596917807416,0.08911871647973388,1.2875630811420862,0.19790098255678248,
Bridge_ratios_mean,-0.09080182281150956,0.08634346423865166,-1.051635159790845,0.2929694302369379,
Trailer_ratios_mean,-0.036386212053140216,0.04720197758674164,-0.7708620255639582,0.4407904811066016,
Traffic Sign Frame_ratios_mean,-0.03922037611476647,0.04545299339097001,-0.8628777378292152,0.38820669530991103,
Other Vehicle_ratios_mean,0.05014179315877221,0.0957020221485287,0.5239366110880351,0.6003237537172876,
Fire Hydrant_ratios_mean,-0.3353528879848167,0.10572104120541757,-3.1720543437821522,0.0015140894871188521,**
Curb Cut_ratios_mean,-0.03893090724124693,0.08099417459452676,-0.48066305306700063,0.6307570122372572,
Snow_ratios_mean,-0.06858723405339912,0.1160648717187554,-0.5909387830936259,0.5545627319188475,
Junction Box_ratios_mean,0.006323986025425918,0.0835732421342306,0.07566998555911819,0.9396818021079982,
Traffic Light_ratios_mean,0.0842746578261739,0.0770171076302913,1.0942329622493918,0.2738553699145307,
Sand_ratios_mean,0.10754325649302106,0.07506395874215402,1.4326883140074451,0.15194995692644958,
Bench_ratios_mean,-0.035857118361617146,0.06910811162217526,-0.5188554211646466,0.6038626782436508,
Parking_ratios_mean,-0.09659621041672815,0.0501068987492881,-1.9278026145671319,0.05388242068485537,.
Bus_ratios_mean,-0.02652104757931294,0.041543877892821976,-0.6383864223685121,0.5232235825117229,
Water_ratios_mean,-0.06779189494793712,0.08345726859251636,-0.8122946759608671,0.4166244368073365,
Ground Animal_ratios_mean,0.01558439581133945,0.05290970901096083,0.2945469952993121,0.7683405500573035,
Lane Marking - Crosswalk_ratios_mean,-0.03502175942939985,0.06788977926867995,-0.5158620311725873,0.6059518784730137,
Service Lane_ratios_mean,0.058724276470840414,0.06071869737517012,0.9671531012596247,0.33346976756967805,
Pothole_ratios_mean,0.05919164859753771,0.03949793784283036,1.4986009860330505,0.13398023276245266,
Motorcyclist_ratios_mean,-0.025486237822345395,0.09620105635781818,-0.26492679797142527,0.7910663825460497,
Banner_ratios_mean,-0.02773592321835458,0.02277550508033658,-1.2177961858813229,0.22330421594545788,
On Rails_ratios_mean,0.02259815372445776,0.025857936836279134,0.8739349108762675,0.38215573317242246,
