variable,coefficient,std_err,t_value,p_value,significance
constant,2.7877178951586027e-15,0.08378497129816125,3.3272290387712795e-14,0.9999999999999736,
Truck_counts_mean,0.32934781043741496,0.08378497129816129,3.930869765000954,0.00013831859116448657,***
