variable,coefficient,std_err,t_value,p_value,significance
constant,-6.022729637153478e-16,0.003089220729054586,-1.9495951132623185e-13,0.9999999999998445,
age,0.002866556335573269,0.003090155070695292,0.9276415810835951,0.35359567236530653,
female,-0.047736387748346876,0.003098835191903939,-15.404622960609085,1.746096425632264e-53,***
ethnic,-0.006851356871481103,0.003216080551402495,-2.1303436782680416,0.0331455882722019,*
edu_own,0.029625404353847196,0.0031959707406091467,9.269610631103788,1.9024605345312443e-20,***
time_now,-0.010558634063637022,0.0032198077196350524,-3.279274721669959,0.001041084195632832,**
Bird_ratios,0.011018621200209295,0.010016883147413967,1.1000049654221975,0.2713325028810402,
Curb_ratios,-0.03581363817403565,0.024354992304432676,-1.4704844791725706,0.14143360951630102,
Road_ratios,0.05408025235771318,0.024117075112377123,2.2424051053337997,0.024937299039083993,*
Sidewalk_ratios,0.07498216595825945,0.027152187385073155,2.761551579431155,0.0057537510953301185,**
Building_ratios,0.008512907285435675,0.02106745847997473,0.40407851253284566,0.6861558156860126,
Sky_ratios,-0.039223521548917395,0.02578719443151827,-1.5210464889106603,0.12825120958726044,
Terrain_ratios,0.017988984801866757,0.01672535494710327,1.0755517511442914,0.2821302691064222,
Vegetation_ratios,0.003085813224307037,0.022801554464049363,0.1353334584785595,0.892348494106296,
Utility Pole_ratios,-0.02049536249583008,0.027615981933625813,-0.7421558482001499,0.457994590687666,
Car_ratios,0.03987613044326061,0.03696993496932648,1.07860969937722,0.28076425552788964,
Person_ratios,-0.011194389207095918,0.02121231904739644,-0.5277305693018932,0.5976874779430219,
Pole_ratios,-0.051781014241832464,0.0444652738043123,-1.1645270524975533,0.2442131562034002,
Barrier_ratios,-0.01651500449047272,0.0286733897249571,-0.5759697283400779,0.5646368884960206,
Lane Marking - General_ratios,-0.0035199069659565935,0.015715778950550315,-0.2239727968325323,0.8227789101812624,
Traffic Sign (Back)_ratios,0.001291153337833483,0.015084465708622985,0.08559490026188991,0.9317886172413964,
Wall_ratios,-0.005880932770586418,0.015413028868245308,-0.3815559434072435,0.702791547114967,
Fence_ratios,-0.020304024009542697,0.016403792898615214,-1.237763981478743,0.21580637988263893,
Billboard_ratios,0.0002148921934380475,0.02688445478238603,0.007993176546724655,0.9936224510740308,
Catch Basin_ratios,0.019725411028509082,0.01425970168936606,1.38329759333037,0.166576603040994,
Traffic Sign (Front)_ratios,0.007247203467553802,0.01902470506140676,0.3809364425972297,0.7032511878909578,
Street Light_ratios,0.09953455342090631,0.08080671117786106,1.231760975914785,0.21804116789297104,
Motorcycle_ratios,-0.06454830174488742,0.04072265458356403,-1.5850710717404852,0.11295322571731636,
Truck_ratios,0.009274357963788137,0.018873226572174464,0.4914028837793791,0.6231425613344301,
Rail Track_ratios,0.08597252510774643,0.08877259670102687,0.968457928489907,0.3328179713391908,
Manhole_ratios,-0.018268181042576607,0.0228644952776975,-0.7989759153089974,0.4243062009353148,
Mountain_ratios,-0.018279616687581286,0.006944050806008279,-2.6324140185963225,0.008479299409050605,**
Trash Can_ratios,0.016423244538319916,0.020546976956541407,0.7993022318103762,0.4241170093275751,
Guard Rail_ratios,0.025341582254467827,0.021341876331997595,1.1874111657405457,0.23506818802490673,
Bridge_ratios,0.012858905112652473,0.02120818997772946,0.6063178954052892,0.5443050000276873,
Trailer_ratios,-0.02471313769393312,0.012295527308940206,-2.0099290638770686,0.044441272994189464,*
Traffic Sign Frame_ratios,0.0053206033300109545,0.013185851459976123,0.40350851411916244,0.6865750015836911,
Other Vehicle_ratios,-0.040638970175356656,0.02025923844532213,-2.005947572266233,0.044864425050599184,*
Fire Hydrant_ratios,-0.018140243307946637,0.021946447100049008,-0.8265685659847023,0.408483535191711,
Curb Cut_ratios,0.01581596031849725,0.03183334406585322,0.496836282288753,0.6193055567001693,
Snow_ratios,0.024803578411965836,0.02554622700251727,0.9709292260466388,0.3315857797561984,
Junction Box_ratios,-0.038896417003383525,0.020249953343318163,-1.920815141839233,0.05475774581150625,.
Traffic Light_ratios,0.01576925331975506,0.02457338578365799,0.6417208218104836,0.5210558806556416,
Sand_ratios,-0.013446622706399252,0.014840505640377958,-0.9060757788342307,0.36489784218917687,
Bench_ratios,0.006041049664753956,0.01727864352557334,0.349625226992667,0.7266206834497195,
Parking_ratios,-0.03473975583193658,0.010943430695229055,-3.1744849306791765,0.0015014637952582683,**
Bus_ratios,-0.0253811563912439,0.01298038823177817,-1.9553464763947943,0.05054486135398763,.
Water_ratios,-0.0025788734270904686,0.01917286925408934,-0.1345063898842593,0.8930024187182858,
Ground Animal_ratios,-0.013147272268991789,0.007591297110598003,-1.7318874597382363,0.0832965650883147,.
Lane Marking - Crosswalk_ratios,0.016520552097431432,0.020712070854244157,0.7976291802828672,0.42508753210714734,
Service Lane_ratios,0.003139695378936614,0.020929161472974907,0.15001534500036193,0.8807527994179591,
Pothole_ratios,0.00519617327493533,0.008005834625989108,0.6490482901142054,0.5163085959636253,
Motorcyclist_ratios,-0.04240089709780697,0.025521950704960703,-1.6613501682520493,0.09664615182303929,.
Banner_ratios,0.0016228056668294336,0.005744217144649335,0.282511197951675,0.7775521232542351,
On Rails_ratios,0.0017254089774742776,0.008147145589625782,0.21178079592334004,0.8322784660535463,
Car Mount_ratios,0.016278763601340417,0.010459724583891357,1.55632812994051,0.11963312645858867,
Tunnel_ratios,-0.05001781261926343,0.2522138024378609,-0.1983151284180276,0.8427989033527915,
Pedestrian Area_ratios,-0.031045871238776404,0.07862709526096305,-0.39484952529068085,0.6929547516478157,
