variable,coefficient
Curb_ratios_mean,-0.008024459265960775
Bridge_counts_std,-0.0038727555617223334
Boat_ratios_std,0.003621828016100111
Mailbox_ratios_std,0.003108209931523662
Mailbox_counts_std,0.002441241197012367
Banner_ratios_mean,0.0015343079669478531
Traffic Sign (Back)_ratios_mean,-0.0007789732018875651
Manhole_counts_mean,0.0007435298301608855
Parking_counts_mean,-0.0007061856179674526
