variable,coefficient,std_err,t_value,p_value,significance
constant,-2.0432874142661817e-15,0.04173741426141172,-4.895577386439343e-14,0.9999999999999611,
Bird_ratios_mean,-0.3023400949052856,0.5485094331294006,-0.5512030908572534,0.5831113673330901,
Curb_ratios_mean,1.1258646403969745,0.7628615138708391,1.475844068583588,0.1441170466196032,
Road_ratios_mean,1.1954226504709333,0.9098844662513355,1.3138180668101704,0.1928595421957831,
Sidewalk_ratios_mean,0.485033779148773,2.0641880351951394,0.2349755792005257,0.8148596399114152,
Building_ratios_mean,-3.147257975352059,1.145620868093577,-2.7472072681334776,0.007501825001261983,**
Sky_ratios_mean,-1.03655322643282,1.242263663662743,-0.8344067823545627,0.40666692854099984,
Terrain_ratios_mean,0.3119675999149495,0.8292055936915217,0.37622466887386513,0.7077981122846384,
Vegetation_ratios_mean,-0.9250047153607998,1.246743014710249,-0.7419369544859866,0.46041230888358897,
Utility Pole_ratios_mean,1.7914462418852877,0.8916634039802502,2.0091059405248024,0.04807717025126345,*
Car_ratios_mean,-1.15910322883797,0.938932073059163,-1.234491037313765,0.2208234025120574,
Person_ratios_mean,0.30055365531560707,0.7006729951474925,0.4289499629600256,0.6691731014967115,
Pole_ratios_mean,0.005742557578329713,1.2834132607826236,0.004474441517635488,0.9964416483025532,
Barrier_ratios_mean,0.957763018955643,1.0815590291154666,0.8855392939014453,0.3786591441815049,
Lane Marking - General_ratios_mean,-0.27889250637132296,0.7688067569686801,-0.3627602174972619,0.7177909360894547,
Traffic Sign (Back)_ratios_mean,-0.2828034405013832,0.5149301157297476,-0.5492074203129494,0.5844732245187603,
Wall_ratios_mean,0.31818022283453334,0.5688920355780938,0.5592980793116687,0.5776028331227634,
Fence_ratios_mean,0.9817125280752744,0.7104025260883426,1.3819102438737567,0.17104777723999406,
Billboard_ratios_mean,-0.19409541234988842,0.9874946563333097,-0.19655337991456967,0.8447017111773624,
Catch Basin_ratios_mean,0.10629725930584452,0.4676820135472984,0.22728532683905384,0.8208121793189046,
Traffic Sign (Front)_ratios_mean,0.23831835178582306,0.7516278034430468,0.3170696329940663,0.7520601466481084,
Street Light_ratios_mean,1.1918633780963788,4.871451106016607,0.24466290478094677,0.8073768182852111,
Motorcycle_ratios_mean,1.093244795709688,0.9208075113803326,1.1872674605693259,0.2388198029930973,
Truck_ratios_mean,0.46822352042802184,0.8064890370738149,0.5805702234054883,0.5632477193348737,
Rail Track_ratios_mean,-3.0047274522540874,2.327233272541056,-1.2911157156898543,0.20057698675237337,
Manhole_ratios_mean,-0.9519579027958873,1.9562666886062587,-0.48661969676236183,0.6279282594335216,
Mountain_ratios_mean,0.043794150205907816,0.22567562308260794,0.1940579563166957,0.8466482625029572,
Trash Can_ratios_mean,-2.0356563568190995,0.977474806795087,-2.0825665711974146,0.04065546673281984,*
Guard Rail_ratios_mean,-0.3161706947828069,0.893473959519667,-0.3538667147644468,0.7244186060400455,
Bridge_ratios_mean,-0.7863045716486988,0.7350349848545312,-1.069751219806652,0.2881170961052873,
Trailer_ratios_mean,-0.15013188050767967,0.49803136038221796,-0.30145065642545044,0.7638941490270779,
Traffic Sign Frame_ratios_mean,0.3267376415309281,0.513027155802597,0.6368817670475333,0.5261156383405052,
Other Vehicle_ratios_mean,-0.5813320269133063,0.8767828243436337,-0.6630285297257001,0.5093182910344067,
Fire Hydrant_ratios_mean,-1.1020279972582863,1.0969926843475046,-1.0045901061899758,0.3182820933618331,
Curb Cut_ratios_mean,-0.583794073789337,0.7189647280502461,-0.8119926486136848,0.4193318860064468,
Snow_ratios_mean,3.152061443316983,1.5294379368040367,2.0609279837164447,0.04273123464215639,*
Junction Box_ratios_mean,1.0841438902959537,1.0870807038078958,0.9972984402154735,0.32178443411372953,
Traffic Light_ratios_mean,0.1473693603625134,0.8733956805463761,0.1687314966686377,0.8664561045645813,
Sand_ratios_mean,0.32178051072515856,0.825639423096951,0.3897349154164279,0.6978226227578088,
Bench_ratios_mean,0.39139586075156807,0.8366106148828935,0.467835159856721,0.6412412877758916,
Parking_ratios_mean,0.5063409201739548,0.46887054605305545,1.0799162464699998,0.2835946981469884,
Bus_ratios_mean,-2.914234760243643,1.1875851450428239,-2.4539164811955922,0.01642040467987496,*
Water_ratios_mean,-0.1969388562041151,0.7365109003469784,-0.2673943537174196,0.7898898476610225,
Ground Animal_ratios_mean,-0.13985796478109747,0.4988758657726221,-0.2803462231320727,0.7799735890400057,
Lane Marking - Crosswalk_ratios_mean,-0.9584570032962958,0.6139455277800463,-1.5611433912744048,0.1226446408894715,
Service Lane_ratios_mean,1.2183216166059556,0.8457620655157532,1.4405016094721774,0.1538326468489916,
Pothole_ratios_mean,0.5365055992194099,0.403706596219469,1.3289493019027776,0.18784079306284981,
Motorcyclist_ratios_mean,0.9208514058346188,0.8922307260475624,1.032077666629843,0.3053089390378845,
Banner_ratios_mean,-0.12746759952838965,0.32701121684551854,-0.389795801985,0.6977777849946524,
On Rails_ratios_mean,-0.2224768530055852,0.33428656176721877,-0.6655273602069217,0.5077281022795765,
Car Mount_ratios_mean,-0.04032650550493644,0.43630268260434457,-0.09242781929330011,0.9266013453946712,
Tunnel_ratios_mean,9.17790032487382,12.697821444529401,0.7227933047387378,0.4720253619639092,
Pedestrian Area_ratios_mean,-4.109324764803991,2.184985618021082,-1.8807102119627506,0.06384222868640478,.
Building_counts_mean,0.040115241280421966,0.46056705976366563,0.08709967512875674,0.9308213638958562,
Curb_counts_mean,-1.580351582453368,1.0322534992148313,-1.53097236643464,0.12992829252081786,
