variable,coefficient,std_err,t_value,p_value,significance
constant,-2.400857290751901e-15,0.0457939452985905,-5.242739569822121e-14,0.9999999999999583,
Bird_ratios_mean,0.6727587930602859,0.6018327661937657,1.1178500587714508,0.26710664136903584,
Curb_ratios_mean,-0.21473038190632995,0.8355270485601755,-0.25699991673084044,0.7978643334349665,
Road_ratios_mean,-0.2370800368226534,0.9980849043520118,-0.2375349389504826,0.812872710814956,
Sidewalk_ratios_mean,-0.636289846247614,2.257705004577281,-0.2818303741886549,0.7788296511799689,
Building_ratios_mean,0.3260837180098637,1.2340276885255734,0.26424343719505294,0.792298317411782,
Sky_ratios_mean,1.7528708917518336,1.3584086915127114,1.2903855096803398,0.20077834399596062,
Terrain_ratios_mean,-0.07725270246601938,0.9051531579077954,-0.08534765833948384,0.93220653295224,
Vegetation_ratios_mean,2.221535299292563,1.3577617637085702,1.6361745916490495,0.10588435966875524,
Utility Pole_ratios_mean,0.08710336928061022,0.9796225332111602,0.08891523656064662,0.9293801341434145,
Car_ratios_mean,-0.08824262324064111,1.024953446560948,-0.08609427436604443,0.9316149562110165,
Person_ratios_mean,-0.573569690900305,0.7588695722995193,-0.7558211738049788,0.45206246308689135,
Pole_ratios_mean,0.2900738723833718,1.4072167715865533,0.20613304093606752,0.8372310462633628,
Barrier_ratios_mean,0.6630339830676544,1.1891359015431375,0.5575762889735626,0.5787511601970805,
Lane Marking - General_ratios_mean,-1.3162259363219413,0.8411323671024461,-1.5648261650614035,0.12172445705948996,
Traffic Sign (Back)_ratios_mean,-0.13722356745837655,0.5673211791790435,-0.24187986011195528,0.8095162846361933,
Wall_ratios_mean,0.5559858753730398,0.6262539974326097,0.8877961300883651,0.37741523709344627,
Fence_ratios_mean,0.39288747724776174,0.7581922052791258,0.5181898132322814,0.6058116743905666,
Billboard_ratios_mean,-0.7626012155986117,1.0818908477159337,-0.7048781466342933,0.48301278606772347,
Catch Basin_ratios_mean,0.02116209937841501,0.5137079031182419,0.04119480983251305,0.9672472219320629,
Traffic Sign (Front)_ratios_mean,-0.6207531093826756,0.6801973394143238,-0.9126073764375027,0.36429762461713133,
Street Light_ratios_mean,-2.730463813657481,5.345219504130816,-0.5108235146465665,0.6109361496434726,
Motorcycle_ratios_mean,0.3956730340282265,0.9891785197314408,0.40000164392535603,0.6902628253017553,
Truck_ratios_mean,0.060475056643752745,0.8833812134572476,0.06845861755093743,0.9455980255425576,
Rail Track_ratios_mean,2.0338683837222638,2.5018408777651437,0.8129487377866682,0.41875398183203516,
Manhole_ratios_mean,-0.10299726014379419,2.141540915815276,-0.04809492986249275,0.9617651162520737,
Mountain_ratios_mean,-0.06462634234603672,0.24737274906000287,-0.2612508556080319,0.7945965661267705,
Trash Can_ratios_mean,0.25363102226069145,1.0485312383153103,0.241891717664229,0.8095071296018312,
Guard Rail_ratios_mean,0.924816217829074,0.963569606311033,0.9597814332995371,0.34016938255480644,
Bridge_ratios_mean,-0.4602371259862176,0.8694118674290201,-0.5293660498875028,0.5980744589413998,
Trailer_ratios_mean,-0.7950248686749859,0.5466778278226304,-1.454284092408686,0.14993178711144492,
Traffic Sign Frame_ratios_mean,-0.7690662718251092,0.7185031171389498,-1.070372909288828,0.2877952466446421,
Other Vehicle_ratios_mean,-1.6930100331144775,0.909966978706533,-1.8605180987127645,0.06663025255035314,.
Fire Hydrant_ratios_mean,0.009057071517731607,1.219115712927876,0.007429213996413671,0.9940916137950544,
Curb Cut_ratios_mean,-1.0364454861095924,0.7887790738076743,-1.3139870472302944,0.19275179059067438,
Snow_ratios_mean,-1.0910824939283286,1.678407416571809,-0.6500701100075529,0.5175817638709974,
Junction Box_ratios_mean,-1.471885243999886,1.1926116831523963,-1.234169734199898,0.22089319023615253,
Traffic Light_ratios_mean,-0.46665270490035893,0.9660333030210991,-0.48306068066285573,0.6304233315570463,
Sand_ratios_mean,0.8769495984926128,0.9020505852733982,0.9721734155594194,0.33400839702132445,
Bench_ratios_mean,-0.08613434221414273,0.8842522502932975,-0.09740924287789242,0.9226545147027545,
Parking_ratios_mean,-0.1630578994832103,0.5128242618890336,-0.3179605794830613,0.7513755587894918,
Bus_ratios_mean,-1.1355689329315177,1.30225348147207,-0.8720029925724354,0.3859176897057933,
Water_ratios_mean,-0.18131716934141018,0.7967573124824925,-0.2275688801354984,0.8205845868326194,
Ground Animal_ratios_mean,0.5547109141495045,0.5465005692965567,1.0150234881978548,0.31327348010934525,
Lane Marking - Crosswalk_ratios_mean,-0.18287797979976822,0.6730707069748922,-0.2717069364401713,0.7865745371072037,
Service Lane_ratios_mean,0.21614771885426654,0.9282342679673812,0.23285901664412817,0.8164887511212172,
Pothole_ratios_mean,0.13028595537531157,0.4512356560766367,0.28873151671592223,0.7735627203214954,
Motorcyclist_ratios_mean,-0.037637915048799625,0.9756626071933137,-0.038576773129670845,0.9693276644563195,
Banner_ratios_mean,0.15990484311025696,0.35585195562981514,0.44935777527833065,0.6544358952147367,
On Rails_ratios_mean,-0.3440875816978187,0.3660127468534254,-0.9400972634311371,0.3501075331618735,
Car Mount_ratios_mean,-0.07299512930188792,0.4789135071257925,-0.15241818870377957,0.8792557944991792,
Tunnel_ratios_mean,-16.193902631497735,13.917614704904526,-1.1635544577758035,0.2481975749362399,
Pedestrian Area_ratios_mean,-0.22747723150003515,2.3975680632877183,-0.09487832065468121,0.9246579511167039,
Building_counts_mean,-0.4177691111021519,0.5041839532755692,-0.8286045368719104,0.4098893219370373,
Curb_counts_mean,0.09752075905384627,1.129565524996939,0.08633475163303213,0.9314244236719429,
